pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,pregunta_14,pregunta_15,pregunta_16,pregunta_17,pregunta_18,pregunta_19,pregunta_20,pregunta_21,resultado
1,1,2,2,2,3,0,1,0,2,1,1,1,1,3,0,3,1,2,3,1,31
2,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,18
2,0,0,1,1,2,2,2,2,1,2,2,1,0,1,1,2,1,0,3,2,28
1,1,2,1,0,2,1,1,2,1,0,2,1,2,0,2,0,3,1,1,3,27
2,0,1,1,1,1,0,1,2,1,2,0,1,1,1,0,2,2,1,2,3,25
2,0,0,2,3,1,1,1,1,1,3,2,2,0,1,1,1,2,2,3,0,29
1,1,0,1,1,0,2,2,1,2,0,3,2,1,0,0,0,0,1,2,2,22
0,1,2,1,2,1,1,1,0,0,1,0,2,0,1,2,1,2,2,0,0,20
0,1,2,2,0,1,3,2,2,3,1,2,0,1,1,1,2,2,2,1,1,30
2,1,1,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,2,1,0,22
1,3,2,2,1,2,1,0,1,2,1,1,2,1,1,1,2,1,1,1,1,28
0,0,1,1,1,1,2,1,2,2,1,2,1,2,0,1,3,2,0,2,1,26
2,2,0,0,2,1,1,2,0,0,0,1,1,0,0,2,2,1,3,1,1,22
3,1,0,3,1,1,1,1,0,2,2,2,1,0,2,0,3,1,0,1,0,25
2,0,1,1,3,2,1,1,1,1,1,0,2,2,1,1,1,1,2,1,0,25
2,2,2,2,1,2,2,2,2,3,1,0,1,2,3,0,2,2,1,2,1,35
0,1,0,1,1,1,2,0,1,1,0,1,1,0,1,1,1,2,1,1,1,18
1,0,3,0,1,2,0,0,1,2,2,2,1,1,1,1,1,1,1,0,1,22
0,0,2,1,2,2,2,3,2,2,2,2,1,2,2,2,4,0,1,1,1,34
0,2,1,1,3,3,2,1,3,0,0,1,1,0,1,1,2,2,2,0,1,27
1,3,3,1,1,0,0,1,2,3,1,2,0,3,0,0,1,1,2,0,0,25
0,1,2,2,1,2,1,0,1,0,2,3,2,1,2,1,1,0,1,1,2,26
0,1,2,1,1,2,1,0,2,2,1,1,1,2,1,1,1,1,1,0,2,24
1,1,2,2,2,2,3,1,1,2,1,1,2,2,3,2,2,1,2,2,1,36
1,3,2,0,1,2,1,2,3,0,0,1,0,2,1,2,2,2,2,1,1,29
1,3,3,1,1,3,2,1,0,0,1,3,1,2,1,1,1,1,0,2,1,29
2,2,1,1,1,0,0,2,1,1,1,1,3,1,0,1,1,0,2,1,1,23
2,1,2,2,0,3,1,0,0,3,3,0,1,1,3,2,0,2,2,0,4,32
0,2,1,1,1,2,2,0,1,1,1,1,2,1,1,0,2,0,1,0,2,22
0,1,2,0,3,1,1,0,1,0,3,0,1,3,1,2,2,3,1,1,3,29
1,1,2,2,3,2,2,2,2,2,2,3,2,1,0,2,2,1,1,0,1,34
1,1,0,1,1,2,1,1,1,1,2,2,3,2,2,0,1,0,1,2,1,26
1,3,1,2,2,0,1,1,1,1,1,3,1,0,2,1,1,1,2,1,3,29
2,1,2,0,1,1,2,0,2,1,1,0,2,1,0,1,2,2,2,1,3,27
3,1,1,1,1,0,1,2,2,2,0,1,0,2,1,1,2,1,1,0,0,23
3,2,3,0,2,2,2,3,1,1,1,2,2,1,0,0,1,2,0,2,1,31
1,3,2,3,0,1,2,3,1,2,0,2,1,3,2,0,1,0,1,2,1,31
2,1,2,1,0,0,3,1,3,0,2,0,2,0,3,1,0,2,1,3,2,29
1,3,0,0,2,1,2,1,1,2,2,1,3,3,1,2,2,2,2,1,0,32
2,1,0,1,1,1,2,1,1,2,1,1,1,2,0,2,1,1,1,0,1,23
3,0,2,1,1,1,1,3,2,1,1,0,1,2,2,1,2,2,0,0,1,27
1,0,2,1,3,1,0,1,1,0,2,1,1,2,1,3,1,0,1,1,2,25
2,1,2,2,0,2,2,1,0,1,2,1,1,1,4,2,2,0,1,4,2,33
2,1,2,2,1,1,0,2,1,1,0,1,2,1,0,1,1,2,1,2,1,25
2,2,2,2,2,1,2,3,1,1,2,2,1,1,1,0,2,3,2,0,1,33
1,3,2,1,1,2,1,1,1,3,2,1,2,1,1,1,1,1,2,1,3,32
2,2,1,3,0,1,2,0,1,3,1,1,1,1,2,2,2,1,1,1,2,30
2,1,2,0,0,2,0,1,0,3,1,0,3,2,1,2,2,0,1,1,0,24
1,0,2,0,1,0,1,1,2,1,1,2,1,3,1,2,0,1,2,2,1,25
1,1,1,2,1,0,0,1,2,3,3,1,0,1,1,1,1,0,1,3,0,24
2,1,1,1,3,1,2,1,2,2,1,0,3,1,1,1,2,1,1,3,1,31
1,2,2,0,0,2,1,1,1,1,2,2,0,1,1,1,2,2,2,0,1,25
2,1,1,3,1,3,2,1,1,2,1,1,0,1,1,0,2,1,2,0,0,26
1,2,2,1,2,1,2,1,2,2,2,2,0,1,3,2,2,1,3,4,1,37
2,1,3,1,2,1,0,0,2,1,2,0,2,1,1,0,1,2,1,3,0,26
1,0,0,3,1,1,1,2,2,1,1,1,0,0,1,0,1,3,2,1,1,23
2,1,1,0,1,1,1,0,2,0,1,2,1,2,3,2,1,1,1,1,1,25
1,1,1,1,2,1,2,2,2,0,2,1,0,2,1,2,0,2,3,2,1,29
3,2,0,1,1,0,0,2,1,0,1,1,1,1,0,1,1,1,1,1,3,22
2,1,0,0,2,1,1,2,0,2,0,2,2,1,2,1,0,1,1,2,1,24
3,1,1,1,2,2,1,1,1,1,2,2,3,1,1,0,1,2,1,0,1,28
0,2,2,2,0,2,0,1,1,1,1,1,1,1,1,0,1,1,2,0,3,23
2,2,1,1,3,2,1,1,2,1,2,2,2,1,1,1,1,1,4,1,1,33
4,0,0,2,0,1,0,1,1,1,2,2,3,2,2,2,0,1,1,0,1,26
1,2,1,1,0,1,1,1,0,0,3,2,1,1,1,2,2,0,1,3,1,25
2,1,1,1,0,1,1,1,0,2,1,2,1,3,2,1,0,0,1,1,0,22
1,2,1,0,2,1,2,3,2,1,0,2,3,1,2,2,1,2,1,1,1,31
0,2,1,1,1,1,1,2,1,0,1,2,0,2,1,2,1,1,1,0,1,22
1,2,1,2,2,1,1,1,2,1,2,1,1,3,1,2,1,0,1,1,2,29
1,2,1,0,1,1,2,1,4,4,0,3,2,1,2,1,2,2,2,1,0,33
0,2,1,1,0,0,1,3,0,0,1,2,1,1,1,2,0,1,2,2,1,22
1,1,0,3,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,2,0,22
1,2,1,2,3,1,1,2,2,0,2,1,1,0,1,0,0,3,3,1,1,28
3,2,2,0,1,1,1,2,0,0,3,0,2,1,3,3,1,1,1,1,1,29
1,0,1,3,1,2,2,3,1,0,1,3,0,2,0,1,2,1,2,1,1,28
2,2,1,1,1,0,2,0,1,2,3,1,2,1,1,1,1,3,1,2,0,28
1,1,2,2,2,1,1,1,1,1,3,1,1,0,1,1,2,2,0,1,1,26
2,3,1,3,0,3,1,2,1,2,2,2,1,1,2,1,0,1,1,1,0,30
2,0,2,0,0,2,1,2,0,2,1,0,3,1,2,2,2,3,2,2,1,30
1,1,1,4,1,1,0,1,1,1,1,2,2,2,1,1,2,2,2,1,2,30
0,3,2,1,1,1,2,1,3,1,1,2,2,1,2,2,2,1,0,1,1,30
1,1,1,3,2,1,1,2,2,1,2,1,2,1,0,1,0,0,1,1,2,26
1,1,1,0,1,3,2,0,1,1,2,1,0,1,1,0,1,2,1,1,2,23
0,1,2,0,2,2,1,3,1,1,1,2,1,2,1,2,0,1,1,0,1,25
0,1,2,3,2,2,1,1,1,1,0,1,1,1,3,1,0,2,2,0,2,27
1,1,2,1,2,0,1,1,3,0,3,1,1,0,0,1,1,2,1,2,1,25
1,1,1,2,0,2,2,2,1,2,2,2,0,1,3,3,0,1,2,2,1,31
1,2,1,1,2,1,1,1,0,0,1,1,1,1,2,1,0,3,2,1,1,24
1,2,3,2,1,1,1,1,2,0,0,1,1,2,0,1,3,1,1,1,2,27
1,1,0,2,0,2,1,2,1,0,1,1,2,1,1,1,1,0,2,0,0,20
0,1,2,0,1,1,1,1,1,2,2,2,1,1,1,1,1,0,2,2,1,24
2,2,1,1,2,3,1,1,2,2,1,0,3,1,0,3,0,2,1,0,0,28
1,2,0,2,2,1,1,1,1,2,2,0,2,2,3,3,2,1,0,0,1,29
1,2,2,1,2,0,2,0,1,0,2,1,2,3,1,1,1,1,1,2,3,29
1,1,2,3,1,0,2,1,3,1,2,2,1,3,1,2,1,0,1,1,3,32
2,2,0,2,1,1,1,1,1,2,1,2,3,1,2,2,1,1,1,0,1,28
1,1,2,1,2,2,2,2,1,0,1,2,1,1,0,0,2,2,2,1,0,26
1,2,1,2,2,2,1,1,0,1,1,1,2,0,1,3,1,2,2,2,0,28
0,2,2,0,2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,28
2,1,1,1,0,1,3,2,0,2,3,1,2,1,1,1,1,1,1,0,1,26
2,0,1,0,1,1,1,2,1,1,2,2,3,0,2,2,1,0,1,2,1,26
2,2,1,2,2,1,1,1,2,1,1,0,0,1,1,1,0,0,0,1,0,20
1,0,0,0,1,2,2,2,1,2,1,1,0,1,3,1,1,2,1,0,2,24
0,2,1,1,1,0,2,1,2,0,1,1,1,1,1,2,1,2,0,2,1,23
0,1,2,0,3,2,1,3,2,3,3,0,0,1,0,1,2,1,1,2,2,30
1,2,1,1,1,1,2,1,2,2,2,2,0,0,1,0,1,1,2,1,3,27
1,2,1,1,2,0,0,0,0,1,1,0,1,2,2,0,1,1,2,1,1,20
1,1,0,2,0,1,1,2,1,3,1,3,0,1,2,1,0,0,2,2,2,26
1,2,1,1,1,1,2,1,0,1,0,1,2,3,2,3,1,0,2,1,2,28
0,1,1,1,3,3,0,2,1,2,2,0,1,2,1,3,2,1,0,1,0,27
1,1,1,1,2,0,2,2,1,1,0,1,1,1,3,2,1,2,0,1,2,26
1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,1,1,1,28
2,0,0,2,2,1,0,1,0,1,1,1,3,1,1,1,1,2,1,1,2,24
1,2,1,1,2,2,0,2,2,1,2,2,2,0,2,1,2,1,1,3,1,31
0,0,0,0,1,2,1,2,0,1,2,1,1,1,1,1,1,1,3,1,1,21
2,4,1,1,1,1,1,1,1,2,1,1,3,3,0,1,2,2,0,3,0,31
1,3,1,1,2,3,1,1,1,1,1,2,1,1,1,2,1,3,0,1,1,29
2,1,2,0,2,1,1,1,1,0,2,1,2,1,1,0,1,0,2,1,2,24
1,1,2,1,3,1,1,2,1,1,1,2,1,0,1,2,1,2,1,0,3,28
1,1,1,2,2,1,1,0,0,1,1,3,2,0,2,1,1,1,3,1,1,26
1,1,3,3,0,3,2,1,2,1,0,1,1,1,2,2,3,2,2,0,1,32
0,1,2,1,1,2,0,1,1,1,2,1,0,1,0,2,1,0,0,2,1,20
1,2,0,2,2,2,2,1,1,1,2,0,2,0,2,1,0,1,1,0,1,24
0,0,1,1,3,0,1,1,1,1,0,1,1,0,2,0,3,1,0,1,1,19
1,2,1,3,2,3,1,0,1,1,2,1,3,2,1,1,1,1,0,1,0,28
2,0,0,1,1,1,1,2,0,1,1,0,1,0,1,2,2,2,2,0,2,22
0,0,2,1,2,1,1,1,1,1,2,2,1,1,0,0,1,2,1,2,0,22
2,3,3,1,1,1,1,1,0,0,0,0,1,2,1,2,3,0,0,3,1,26
1,2,0,1,1,2,1,0,2,2,0,1,2,2,1,0,2,1,1,0,3,25
1,2,1,2,1,3,2,1,1,1,2,1,2,1,4,1,0,2,1,0,2,31
0,0,1,1,1,1,0,1,1,3,1,2,1,1,3,3,1,2,2,2,3,30
0,1,1,1,1,0,0,0,2,2,3,1,1,1,3,2,2,1,2,2,0,26
0,0,1,2,1,1,0,1,2,1,2,0,1,2,2,1,0,0,1,2,1,21
2,2,1,0,0,2,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,27
1,0,1,1,2,1,2,3,2,1,1,2,1,0,1,2,4,1,1,0,2,29
1,2,1,1,2,2,3,2,2,0,2,2,0,3,3,1,2,0,3,2,1,35
1,1,2,3,1,2,0,1,0,1,1,0,2,0,2,1,0,0,1,2,1,22
1,0,3,2,1,2,2,1,1,1,1,2,0,2,2,0,1,3,1,2,1,29
1,2,1,1,1,3,2,2,1,1,0,2,1,1,2,1,2,2,1,2,1,30
2,1,2,1,0,2,2,1,0,2,1,1,2,1,3,0,1,2,0,2,1,27
1,0,2,1,2,1,3,3,3,2,0,1,1,2,1,1,1,3,1,2,1,32
0,1,2,3,2,1,0,1,2,2,0,1,2,1,1,1,0,2,2,1,1,26
1,1,1,1,1,3,1,0,0,1,0,2,1,1,2,2,0,2,1,0,1,22
2,2,1,2,2,1,2,1,1,0,2,1,0,2,3,1,1,1,1,1,1,28
1,1,2,1,0,2,1,1,1,0,2,2,2,2,0,1,2,2,1,1,1,26
1,0,3,1,2,0,0,1,3,1,2,1,2,0,1,1,1,1,1,2,1,25
2,2,1,3,1,1,1,1,1,1,0,2,3,2,1,1,0,2,1,2,0,28
0,1,2,2,1,2,2,1,2,0,1,1,0,1,1,2,2,2,0,1,0,24
1,0,2,2,1,1,2,1,0,2,0,2,1,0,2,1,1,0,1,2,1,23
1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,0,0,0,2,0,29
1,2,2,1,1,1,1,1,1,1,2,0,0,0,1,0,2,0,1,1,2,21
1,1,0,2,1,2,1,1,2,2,3,0,1,1,0,2,1,1,2,0,0,24
1,2,0,1,1,1,1,2,1,1,1,2,3,2,1,1,1,3,3,1,1,30
1,1,1,0,1,2,0,1,2,2,1,1,2,3,2,1,0,1,4,1,2,29
1,1,1,2,1,1,2,1,2,2,0,1,1,2,1,1,3,2,0,0,1,26
1,2,1,1,1,2,1,1,3,3,2,1,0,1,1,1,2,1,0,2,0,27
1,1,0,0,1,2,2,0,4,1,2,2,1,1,1,1,1,0,2,0,1,24
1,3,1,2,1,2,1,2,1,1,1,0,2,2,1,3,1,2,2,1,2,32
2,3,1,1,0,0,0,0,1,2,2,0,2,1,1,3,2,2,2,0,1,26
1,1,0,1,1,0,2,1,2,2,1,2,2,1,2,0,1,2,0,2,2,26
1,1,2,2,1,2,3,2,3,3,0,2,2,1,2,1,1,1,1,2,2,35
2,2,1,3,2,3,1,3,2,2,2,1,1,1,1,1,1,1,1,2,2,35
1,1,0,0,2,1,2,2,1,2,2,1,2,2,1,0,2,1,2,2,0,27
2,2,2,1,2,1,1,4,2,1,0,1,3,1,0,3,1,0,1,1,0,29
2,2,0,3,1,2,3,3,1,2,1,2,0,2,3,1,2,2,2,0,2,36
1,1,2,1,2,1,0,0,1,1,1,2,1,2,2,1,2,2,1,1,0,25
1,3,1,2,1,1,1,2,1,3,1,1,4,0,2,0,1,1,1,2,2,31
1,0,2,1,0,2,0,2,2,0,2,3,1,1,2,0,1,2,2,1,2,27
0,1,0,1,2,2,1,1,3,2,1,0,2,0,1,1,0,1,2,1,1,23
1,2,1,1,0,2,1,1,1,2,1,2,1,2,0,1,1,1,1,1,2,25
2,2,1,2,2,1,0,1,1,1,1,0,1,0,0,2,1,1,1,3,1,24
3,3,0,0,2,1,2,2,1,0,3,1,1,1,2,2,2,0,1,4,1,32
2,1,2,0,1,2,2,1,2,2,0,2,0,0,2,0,0,2,1,1,0,23
2,0,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,2,24
0,1,1,0,1,2,1,1,3,1,2,1,2,0,1,0,1,1,2,2,1,24
2,1,1,0,2,1,2,1,3,1,1,1,1,0,1,0,0,0,0,1,1,20
0,2,3,2,1,1,1,2,3,2,3,0,2,2,1,2,2,2,1,0,1,33
1,3,2,1,3,1,1,1,2,1,1,0,2,1,0,2,1,3,2,2,3,33
0,1,1,0,2,1,3,2,1,1,1,1,1,0,1,0,2,1,1,0,1,21
1,2,0,2,1,2,0,1,1,1,2,2,3,1,3,1,1,1,1,1,1,28
2,2,2,2,0,1,0,1,1,2,2,1,1,2,1,2,1,1,1,1,2,28
0,1,1,1,0,0,2,1,1,1,0,1,1,1,2,0,3,1,1,1,4,23
1,2,1,1,0,1,1,1,3,1,1,2,0,0,1,1,1,2,3,1,2,26
2,0,1,1,1,2,0,1,1,1,2,2,1,1,2,1,1,2,0,1,1,24
1,1,0,2,1,1,2,0,2,0,3,1,0,3,1,1,3,2,0,0,2,26
0,1,1,2,2,1,2,1,1,1,1,2,0,0,1,1,1,1,1,1,1,22
1,0,2,0,3,2,0,2,1,0,1,2,0,2,1,1,0,1,2,2,1,24
1,0,1,2,2,2,3,3,3,2,2,1,2,0,1,1,1,1,2,1,0,31
2,1,2,2,1,1,2,0,2,1,2,1,0,0,0,1,1,2,1,2,2,26
2,0,1,3,1,2,2,2,1,1,1,3,0,0,3,1,1,1,2,3,0,30
3,1,1,1,0,2,1,0,1,1,2,1,1,2,0,0,2,0,2,0,2,23
1,2,3,2,2,1,2,1,3,1,2,1,0,2,2,2,1,0,2,1,3,34
1,2,1,1,1,2,0,1,3,1,3,0,2,3,1,1,1,3,1,1,1,30
3,1,1,1,3,1,1,3,2,1,1,0,3,1,1,3,1,1,1,2,2,33
1,1,0,2,1,1,3,1,0,3,1,0,1,1,2,3,1,1,1,2,3,29
2,2,0,0,2,1,1,2,1,2,1,2,2,2,2,1,1,2,1,3,0,30
1,1,2,2,0,0,1,2,2,1,1,2,0,2,1,1,1,1,0,1,0,22
1,1,2,1,1,0,1,1,1,1,1,0,2,0,1,1,0,1,1,3,2,22
1,1,2,2,1,1,2,2,1,2,2,1,1,3,1,2,1,0,2,1,1,30
1,1,1,2,2,1,0,0,0,3,2,1,1,0,1,2,1,3,2,1,2,27
1,2,1,0,2,1,0,1,1,2,2,2,1,2,2,2,0,2,2,1,3,30
2,1,2,1,1,2,1,2,2,1,1,1,0,1,0,0,1,1,0,2,2,24
2,1,2,2,3,1,0,2,2,2,2,2,1,1,2,2,1,2,1,1,3,35
0,1,1,1,1,1,1,1,2,1,1,1,2,0,1,2,4,2,1,1,3,28
1,1,1,3,1,1,3,1,1,2,1,1,1,2,1,0,1,1,2,1,1,27
1,1,1,1,1,1,1,0,3,0,3,2,0,1,1,1,1,1,1,2,0,23
2,1,1,1,0,1,1,2,1,1,3,2,0,2,1,1,0,2,1,1,1,25
1,1,1,0,2,2,0,2,1,2,1,1,0,2,0,1,3,0,2,1,2,25
1,1,1,2,2,0,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,27
1,1,2,0,1,2,1,1,1,2,1,1,0,1,1,0,3,2,2,1,1,25
1,1,3,1,2,1,0,2,1,3,2,1,3,0,0,1,0,1,1,2,1,27
2,0,1,1,1,2,3,2,1,1,3,2,2,0,0,3,2,2,2,0,2,32
0,0,0,2,2,1,1,2,0,2,2,1,0,3,1,2,1,2,1,1,1,25
2,1,1,1,1,0,1,2,2,2,3,1,2,1,2,1,1,1,2,1,1,29
1,1,0,1,2,1,3,1,1,3,2,0,1,0,2,2,2,1,0,2,1,27
0,2,2,2,2,0,2,1,1,3,0,2,3,1,2,1,1,0,1,2,1,29
2,1,2,1,1,0,2,1,1,0,1,1,1,2,0,2,1,1,1,1,1,23
2,2,1,0,2,3,1,2,1,1,4,2,0,1,1,0,1,1,1,1,1,28
3,1,0,1,0,2,1,1,0,2,1,1,1,1,2,1,2,2,3,1,1,27
1,1,1,2,4,2,2,2,1,2,1,3,1,2,1,2,2,3,2,1,1,37
3,0,2,1,1,0,2,1,2,2,1,0,2,1,2,0,0,1,1,1,4,27
1,0,0,2,0,1,2,3,2,0,1,3,1,3,0,2,1,0,2,2,1,27
3,1,2,0,3,2,1,1,0,2,3,1,0,0,1,1,3,1,2,1,2,30
2,2,2,0,2,2,2,0,2,4,0,3,1,1,0,1,1,0,3,1,4,33
1,1,2,1,1,1,2,0,2,3,1,1,3,1,1,1,0,3,1,1,1,28
1,2,2,1,3,2,3,2,2,0,0,0,1,1,1,2,2,3,1,0,1,30
0,1,2,1,1,2,2,0,0,0,1,1,1,2,1,3,3,0,3,1,0,25
1,0,3,1,2,1,1,1,0,1,2,1,2,2,0,1,1,2,1,2,1,26
1,1,1,1,1,2,2,0,1,1,1,1,2,2,2,0,0,2,1,2,0,24
2,1,1,4,1,0,1,3,2,2,0,3,2,2,1,2,1,1,4,3,1,37
1,1,1,1,2,0,1,0,2,2,1,0,1,3,3,1,2,1,0,0,1,24
0,2,1,2,2,1,0,0,1,1,1,1,1,0,1,2,1,2,1,1,3,24
1,2,2,1,3,0,2,2,1,1,0,1,0,1,2,0,1,1,1,1,2,25
0,3,1,1,1,2,2,3,1,1,1,1,2,1,2,1,0,1,0,2,0,26
1,2,1,1,1,1,1,1,1,3,0,0,2,1,3,1,1,2,0,1,0,24
2,2,1,1,1,1,1,2,1,1,1,2,1,3,1,2,3,1,1,0,2,30
1,2,2,1,1,3,1,2,1,2,2,2,1,1,0,0,2,0,1,1,1,27
1,0,1,1,1,1,1,3,1,2,2,1,3,0,0,1,0,0,1,0,1,21
0,2,1,1,1,0,1,1,1,3,2,2,0,1,3,0,1,1,2,1,1,25
2,2,1,2,2,2,2,0,0,2,4,1,0,0,1,1,3,2,4,0,1,32
1,0,1,2,2,1,3,0,1,1,1,1,2,2,0,2,1,1,0,1,1,24
1,1,3,1,1,0,2,1,1,3,1,1,1,2,1,1,2,1,1,2,2,29
1,4,1,1,3,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,31
2,0,1,1,1,2,2,0,1,0,2,0,1,0,2,2,3,1,1,2,1,25
1,3,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1,0,2,21
1,1,3,1,1,2,1,2,0,1,1,3,1,0,2,0,0,1,1,2,1,25
1,1,2,1,1,1,0,0,0,1,1,0,1,1,1,1,0,2,3,4,0,22
1,1,1,1,2,1,2,0,1,2,0,0,3,2,1,1,1,1,1,1,3,26
1,1,1,1,0,1,1,0,1,2,2,1,0,3,2,0,2,1,1,1,1,23
0,1,2,1,1,0,3,0,1,2,3,1,0,1,0,1,2,2,1,1,0,23
0,1,1,0,2,1,2,2,1,1,2,2,2,4,2,2,2,1,2,1,1,32
1,3,2,1,1,1,2,2,1,3,1,0,1,1,1,0,0,2,2,2,2,29
1,1,2,2,3,1,1,1,3,1,1,1,1,1,1,1,0,2,1,0,1,26
1,0,1,2,0,2,0,1,1,2,1,1,1,1,2,1,0,2,0,1,2,22
2,1,0,2,1,0,2,0,0,1,0,1,1,1,2,2,1,1,1,1,1,21
2,1,2,0,0,1,0,0,1,1,2,2,0,1,1,2,2,1,3,2,1,25
1,0,2,2,1,3,1,3,2,1,1,1,2,2,2,0,0,1,1,2,0,28
2,1,2,2,3,1,1,1,3,3,0,1,2,0,3,1,2,0,1,1,2,32
2,1,1,0,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,0,25
0,0,2,0,0,0,1,2,1,2,2,2,4,1,1,1,1,2,2,0,0,24
1,3,2,2,1,3,1,2,0,1,1,1,1,0,1,3,1,1,0,0,2,27
1,0,1,2,0,1,2,1,2,2,1,2,3,1,0,2,1,1,3,3,1,30
2,0,2,1,1,1,1,2,1,2,3,0,0,0,2,1,1,1,0,1,0,22
2,1,3,1,1,1,1,2,3,2,2,2,2,1,2,2,1,3,1,1,0,34
3,2,2,0,3,2,1,0,1,1,2,1,2,0,1,1,2,2,1,2,1,30
0,1,1,1,1,2,1,1,3,1,0,1,1,1,1,1,2,1,4,1,1,26
1,1,0,0,3,2,1,2,1,1,2,0,1,1,2,1,1,1,1,2,1,25
2,1,1,1,2,0,1,0,1,3,2,1,0,0,2,1,0,2,1,0,3,24
4,1,1,2,1,3,2,2,2,2,2,2,1,1,1,1,0,3,1,3,2,37
1,1,3,2,2,2,3,1,2,1,1,2,3,2,1,2,2,1,1,1,1,35
2,0,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,32
1,1,1,2,2,2,1,2,1,1,1,1,1,0,3,0,1,1,1,1,1,25
2,0,0,0,1,3,1,2,1,0,1,1,0,2,0,2,3,2,1,0,2,24
3,1,1,1,2,0,1,0,0,2,2,2,3,1,0,2,2,1,1,2,0,27
2,2,1,3,1,0,1,2,1,2,0,1,1,0,0,2,1,2,2,2,2,28
1,1,1,1,0,3,2,2,1,0,1,2,2,2,3,3,2,0,2,1,2,32
1,2,1,0,0,1,2,1,0,3,2,0,2,3,0,1,0,1,3,3,2,28
2,1,2,2,2,2,1,1,2,1,0,2,1,1,2,0,1,2,1,2,1,29
2,1,2,2,1,1,2,2,3,1,2,1,1,2,2,1,2,1,1,3,1,34
2,1,1,1,2,1,2,1,1,1,2,0,2,2,0,1,2,1,1,1,2,27
3,1,0,0,3,1,2,3,2,1,1,1,0,2,2,3,1,0,1,2,2,31
0,2,1,2,1,1,0,3,1,1,2,0,1,1,2,1,1,4,1,2,2,29
3,1,2,1,1,3,1,1,0,2,2,0,2,3,3,2,1,2,2,2,1,35
0,1,2,3,1,0,0,0,0,2,1,1,1,1,1,0,3,2,1,2,1,23
1,1,1,2,2,1,2,1,3,1,2,2,1,0,0,2,0,1,2,1,2,28
1,1,2,2,3,1,1,3,0,1,3,0,1,0,3,2,2,1,1,1,0,29
1,2,1,2,2,1,1,0,1,1,1,0,0,1,2,3,0,1,1,2,2,25
2,1,2,1,0,2,2,2,0,1,1,2,1,2,1,2,1,1,1,3,2,30
0,1,1,0,1,1,2,2,1,1,2,1,3,0,0,1,0,1,3,2,0,23
2,1,1,1,1,2,2,2,1,1,0,1,1,0,1,1,1,1,1,1,2,24
1,0,1,2,1,1,0,1,2,2,2,1,0,1,1,3,2,2,3,2,1,29
1,1,0,1,0,1,1,1,1,2,0,2,1,0,2,2,1,1,2,0,1,21
2,2,1,1,1,1,3,1,0,1,1,1,1,2,1,3,2,2,2,2,1,31
0,0,2,1,0,2,0,2,3,1,0,1,2,1,2,1,0,1,2,2,0,23
2,2,2,2,1,2,2,1,1,1,2,1,1,0,1,2,1,0,1,0,3,28
3,1,0,2,1,0,2,1,0,2,2,1,0,2,1,2,2,1,3,3,0,29
2,3,1,2,2,1,1,1,1,2,0,1,1,3,3,2,1,1,2,2,3,35
1,3,1,2,2,2,2,2,4,2,1,3,1,2,1,2,2,1,1,3,2,40
3,3,1,4,2,4,3,3,1,2,1,4,0,2,3,4,4,2,2,1,2,51
3,0,2,3,2,1,3,3,1,2,2,0,3,3,1,1,2,1,1,4,4,42
2,2,1,3,3,3,3,2,2,1,3,1,3,1,2,3,2,1,2,1,1,42
2,1,2,1,3,3,2,2,3,0,1,4,2,2,3,2,2,1,2,3,3,44
2,3,2,0,2,3,2,3,2,3,4,4,2,3,4,3,3,2,1,0,1,49
3,3,3,2,1,4,3,3,2,2,3,2,3,2,2,3,1,2,3,1,3,51
2,2,2,4,4,3,3,2,1,2,3,1,2,0,1,3,4,3,1,2,2,47
3,3,2,0,1,3,2,1,2,3,3,2,3,2,2,1,1,0,1,4,3,42
2,0,1,1,2,2,2,1,1,2,1,2,1,1,4,2,2,2,3,2,2,36
2,2,1,2,4,2,2,2,3,2,2,2,1,2,3,2,1,2,1,0,3,41
1,3,1,1,1,3,3,3,1,3,0,1,2,1,2,1,1,2,3,2,2,37
3,2,2,3,3,3,2,3,0,3,2,3,2,1,2,2,4,1,3,1,1,46
2,3,4,2,2,4,2,2,1,3,1,3,2,1,2,2,2,2,2,4,4,50
3,3,4,2,4,3,1,2,1,3,2,2,3,2,3,1,2,3,1,2,3,50
2,1,0,2,2,2,1,1,0,3,3,2,3,2,3,0,2,1,1,3,2,36
2,3,1,3,2,2,1,2,3,1,2,2,3,1,1,1,3,1,0,2,1,37
